[header]
width=50
height=25
tilewidth=23
tileheight=23
orientation=orthogonal
background_color=0,0,0,255

[tilesets]
tileset=tiles.png,23,23,0,0
tileset=tiles.png,23,23,0,0

[layer]
type=Tile Layer 1
data=
1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,
1637,1701,1701,1703,1701,1701,1701,1701,1701,1701,1701,1701,1701,1702,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1703,1701,1701,1701,1701,1701,1701,1701,1701,1702,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1702,1703,1703,1637,
1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,971,971,0,0,0,0,0,0,0,971,971,971,0,0,0,0,0,0,1637,
1637,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637,1637,1637,0,0,0,0,0,0,0,1637,1637,1637,0,0,0,0,0,0,0,1668,1637,1637,0,0,0,0,0,0,1637,
1637,0,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,1637,
1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1668,0,0,1637,1637,1637,0,0,0,0,974,0,0,1668,1637,1637,0,0,0,0,0,0,0,1637,1637,1637,0,0,974,0,0,0,0,0,0,0,0,1637,
1637,1701,1702,1701,1701,1701,1701,1701,1701,1703,1701,1701,1637,0,0,0,974,0,0,0,971,971,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,1637,
1637,0,0,0,0,0,0,0,0,0,0,0,1637,0,0,0,974,0,0,0,1637,1637,1637,0,0,0,0,0,0,0,1637,1637,1637,0,0,0,0,974,0,0,1637,1637,1637,0,0,0,0,0,0,1637,
1637,0,0,0,0,0,0,0,0,0,0,0,1637,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,971,0,0,0,0,0,0,1637,
1637,0,0,0,0,0,0,0,0,0,0,0,1637,1637,1637,1637,1637,1637,1637,1668,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1668,1637,1637,1637,1637,1637,1637,0,0,0,0,1637,
1637,0,0,0,0,1637,1637,1637,1637,0,0,0,1637,1701,1701,1701,1701,1703,1637,1701,1701,1701,1701,1701,1637,1701,1701,1701,1703,1702,1637,1701,1701,1701,1701,1701,1701,1701,1701,1702,1703,1701,1637,1701,1701,0,0,0,0,1637,
1637,0,0,0,0,1701,1702,1701,1668,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,0,0,0,0,0,0,1637,0,0,0,0,0,0,1637,
1637,0,0,0,0,0,0,0,1637,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,0,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,0,1637,
1637,0,0,0,0,0,0,0,1637,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,0,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,0,1637,
1637,0,0,0,0,0,0,0,1637,0,0,0,1667,0,0,0,0,0,0,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,0,1637,
1637,0,0,0,0,0,0,0,1637,0,0,0,1637,0,0,0,0,0,0,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1668,0,0,0,0,0,1637,0,0,0,0,0,0,1637,
1637,0,1721,0,1721,0,1721,0,1637,0,1721,0,1637,0,1721,0,1721,0,1637,0,1721,0,1721,0,1637,0,1721,0,1721,0,1637,0,1721,0,1721,0,1637,0,1721,0,1721,0,1637,0,1721,0,1721,0,1721,1637,
1637,0,1751,0,1751,0,1751,0,1637,0,1751,0,1637,0,1751,0,1751,0,1637,0,1751,0,1751,0,1637,0,1751,0,1751,0,0,0,1751,0,1751,0,1637,0,1751,0,1751,0,1668,0,1751,0,1751,0,1751,1637,
1637,0,1781,0,1781,0,1781,0,1637,0,1781,0,1637,0,1781,0,1781,0,1637,0,1781,0,1781,0,1637,0,1781,0,1781,0,0,0,1781,0,1781,0,1637,0,1781,0,1781,0,1637,0,1781,0,1781,0,1781,1637,
1637,1725,0,1725,0,0,0,0,1637,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1667,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,0,1637,
1637,1667,1637,1637,1637,0,0,0,1668,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,0,1637,
1637,0,0,0,0,0,0,0,1637,0,0,0,0,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1667,0,0,0,0,0,1637,0,0,0,0,0,0,1637,
1637,0,0,0,0,0,0,0,1637,0,0,1603,0,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,0,0,0,0,1637,0,1604,0,0,0,0,0,1601,0,0,0,0,1637,
1637,0,1212,0,0,1725,0,1725,1637,0,0,1633,0,0,1725,0,1725,0,1637,0,1725,0,1725,0,1637,0,1725,0,1725,0,1637,0,1725,0,1725,0,1637,0,1634,0,0,0,0,0,1631,1725,0,1725,0,1637,
1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637

